genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
AT5G64240,189.034601873164,-1.35636359210072,0.295687561753497,-4.58715132979273,4.49334985291547e-06,0.000153433282193881,Significantly downregulated
AT4G37220,276.332997081709,-2.07529499146376,0.453180106542777,-4.57940443876892,4.66301771186859e-06,0.000158269131991858,Significantly downregulated
AT5G44110,158.367998209039,1.5353032481901,0.335402704603442,4.57749215232281,4.7058343799421e-06,0.000159482564248759,Significantly upregulated
AT2G24560,62.1845859830962,1.88363371892716,0.411607809960888,4.5762827462048,4.73310746953868e-06,0.000160061452699101,Significantly upregulated
AT3G07420,117.138330410693,-1.31763183889771,0.288289619425596,-4.57051433736336,4.86528632682238e-06,0.000164147051842613,Significantly downregulated
AT2G39855,35.1698919791182,-2.15276217601381,0.471613610207959,-4.56467355779776,5.00272179428283e-06,0.00016803040717077,Significantly downregulated
AT4G21250,77.4404259726442,-1.42805333793221,0.313063948394819,-4.56153876948881,5.07800973994949e-06,0.000169801122726518,Significantly downregulated
AT5G23020,186.943611194586,-1.43179275064862,0.313868913351616,-4.5617539352954,5.07280763070785e-06,0.000169801122726518,Significantly downregulated
AT4G29690,1496.91721286866,1.22410839089623,0.268516121201,4.55878919083566,5.1449382717706e-06,0.00017153087405042,Significantly upregulated
AT5G03050,96.5511715459908,1.20873898389479,0.265131274986457,4.55902074908566,5.1392694110314e-06,0.00017153087405042,Significantly upregulated
AT2G34150,380.98929100675,1.18674044709594,0.260777842908681,4.55077177516003,5.34494991900107e-06,0.000176892763375034,Significantly upregulated
AT4G37160,48.9528012858455,-1.93589146560208,0.425830489744574,-4.54615513032729,5.46347742051224e-06,0.000180550730392945,Significantly downregulated
AT5G67385,343.298336935444,1.06950619499931,0.235711160458565,4.53735916839338,5.69630454446339e-06,0.000187148893556162,Significantly upregulated
AT4G32870,114.325318399521,-1.33118627888495,0.293472422718501,-4.53598422146064,5.7335466820098e-06,0.000187825663511819,Significantly downregulated
AT1G21350,269.566323011811,1.08019738314939,0.238265372526715,4.5335894666283,5.79896870069542e-06,0.000189693510932458,Significantly upregulated
AT4G01330,1207.74274749869,-1.01703228053658,0.224407390635804,-4.53208014965577,5.84056796882688e-06,0.000190718141714246,Significantly downregulated
AT4G39510,59.4353765469027,1.76954968123218,0.390470398841908,4.53184079121099,5.84719126606079e-06,0.000190718141714246,Significantly upregulated
AT1G10340,51.9537489935718,-1.55642055313827,0.34376284270596,-4.5275997280182,5.96574484588468e-06,0.00019430422354468,Significantly downregulated
AT3G51238,300.595300816789,3.5582835507681,0.78639086439308,4.52482818898756,6.04445890770841e-06,0.000196584268020009,Significantly upregulated
AT5G23980,750.580212021883,-1.83561788524186,0.406121571722616,-4.51987289780214,6.18767688980987e-06,0.000200952597237264,Significantly downregulated
AT1G78090,104.165592522681,-1.24618182763169,0.275826894178205,-4.51798520715157,6.24308446951051e-06,0.00020246071776052,Significantly downregulated
AT1G01640,291.285255857896,-1.52524401715972,0.337628368879133,-4.51752328225043,6.25671503478114e-06,0.000202611642826463,Significantly downregulated
AT4G36910,1185.79535589991,1.10080276449161,0.243866469639871,4.51395702786537,6.36291149326761e-06,0.000205461051952136,Significantly upregulated
AT1G23850,254.445486475554,-1.27147583626487,0.282433880620268,-4.50185308318007,6.73635418524044e-06,0.000215362960786207,Significantly downregulated
AT3G22880,112.021449605112,1.24963772810421,0.277704603156513,4.49988121874925,6.79914440196752e-06,0.000217062925455175,Significantly upregulated
AT5G49660,475.743069870309,-1.34451234244296,0.299022505283899,-4.49635836328256,6.91271903681097e-06,0.000220377092344435,Significantly downregulated
AT4G08870,108.099112950802,1.9586062419011,0.43599844141098,4.492232209736,7.04805135794901e-06,0.000224058545352489,Significantly upregulated
AT4G18810,436.595334519451,1.05837712303981,0.235652464228468,4.49126270121962,7.08021563197816e-06,0.000224764482460449,Significantly upregulated
AT3G16220,69.8536191475435,-1.53864748678194,0.342855536350804,-4.48774286441045,7.1981733340097e-06,0.00022786812106863,Significantly downregulated
AT1G17700,155.21837600206,1.36983709717526,0.30550253389732,4.48388129453507,7.32974476223927e-06,0.000231708219927875,Significantly upregulated
AT4G37930,2242.41884951522,1.10320416784163,0.246119299451303,4.48239601811442,7.38096095524572e-06,0.000233000936672519,Significantly upregulated
AT2G21590,120.709589733695,1.7066163396256,0.381095108091189,4.47819009846025,7.52785525720285e-06,0.000236975203640621,Significantly upregulated
AT3G27150,113.581139130462,-1.89663119649396,0.423619621645698,-4.47720336731768,7.56272007682335e-06,0.000237741162749276,Significantly downregulated
AT4G23680,5988.60664458033,1.1940946196069,0.266847888356927,4.47481382355823,7.64779222621201e-06,0.000240081110344689,Significantly upregulated
AT3G51350,300.355930827528,-1.05184877050158,0.235378299597197,-4.46875847221946,7.86749046265539e-06,0.000245611517610781,Significantly downregulated
AT4G04990,28.7768904412487,-2.1081249476324,0.471878960045444,-4.46751206586828,7.9134549246875e-06,0.000246705236333041,Significantly downregulated
AT4G28890,478.812753047162,-1.08352925289833,0.242617033445203,-4.46600651863567,7.96931825343195e-06,0.000248104113514776,Significantly downregulated
AT5G44790,4781.36708515204,-1.23915473198226,0.277782345631318,-4.46088367914822,8.16223865827259e-06,0.000252931946398779,Significantly downregulated
AT5G13400,830.590094183141,1.05229193165486,0.236230753559465,4.45450863530339,8.40855449818916e-06,0.000259985593943325,Significantly upregulated
AT1G33811,382.839669599796,1.37319187080592,0.308608257664392,4.44962776174074,8.60192469651972e-06,0.00026560060509596,Significantly upregulated
AT1G27620,181.425437321,-1.19476698941958,0.268600504115846,-4.44811893913751,8.6625561357359e-06,0.000267107314944939,Significantly downregulated
AT1G65690,178.525204825506,-1.19626745642474,0.269349217253905,-4.4413251637448,8.94065732199134e-06,0.000274184207085145,Significantly downregulated
AT1G56050,268.92436276305,1.26757965662913,0.28554258677095,4.43919651693122,9.02953411414121e-06,0.000275416635856134,Significantly upregulated
AT1G73850,165.408055288697,-1.16114747463515,0.261567203653819,-4.43919366960054,9.02965356136365e-06,0.000275416635856134,Significantly downregulated
AT5G49770,240.683618759783,-1.27452648866699,0.287078677050158,-4.4396417796098,9.0108736458551e-06,0.000275416635856134,Significantly downregulated
AT3G51895,459.385724299352,1.42870726443894,0.321974168872978,4.43733504908147,9.10794679560553e-06,0.000277429780193809,Significantly upregulated
AT1G66270,1737.32651313343,-1.10533047958304,0.249302135346374,-4.43369840393596,9.26301836885657e-06,0.000280638372622096,Significantly downregulated
AT2G24762,400.994939303113,-1.3846917025194,0.31243173167125,-4.43198165279966,9.33709645592045e-06,0.00028212530670225,Significantly downregulated
AT4G28680,58.3766849434556,2.45696400199901,0.554688961413116,4.42944455887439,9.44760956976412e-06,0.00028508288181704,Significantly upregulated
AT4G02790,422.560894414606,1.19482903170539,0.26994614472048,4.42617557269654,9.59184637068113e-06,0.000288663419243525,Significantly upregulated
AT1G51110,108.034199090735,1.33323922447874,0.301272500555555,4.42535983875132,9.62816543544261e-06,0.000289209072714612,Significantly upregulated
AT1G70270,83.2803122308517,1.41862801889438,0.32058825541899,4.42507794629069,9.64074669685433e-06,0.000289209072714612,Significantly upregulated
AT5G62140,101.331317521231,1.20492984678182,0.272306299651283,4.42490624831252,9.64841751602068e-06,0.000289209072714612,Significantly upregulated
AT4G13300,42.3734552385177,-1.83892448645581,0.415728023205489,-4.42338351953448,9.71670291710336e-06,0.000290869630692228,Significantly downregulated
AT4G12550,983.990655102973,-1.60028166543259,0.362271318326688,-4.41735678337498,9.99152302271422e-06,0.000298700220060507,Significantly downregulated
AT1G18250,480.034522497018,1.37034727954329,0.310336706720339,4.41567900241394,1.00693414525516e-05,0.000299963884537914,Significantly upregulated
AT4G14630,166.986321837836,-1.99929304700703,0.453031638907649,-4.4131422075238,1.01881026933406e-05,0.000302489517847441,Significantly downregulated
AT5G49170,90.7161198876897,1.26195015852284,0.285967310527381,4.41291753311086,1.01986851748661e-05,0.000302489517847441,Significantly upregulated
AT1G77870,81.7957485846274,1.71749261902748,0.389364670687774,4.41101298685805,1.02888146330621e-05,0.000304762250764887,Significantly upregulated
AT5G20820,109.980053389589,-1.58898772545021,0.360310558173574,-4.41005041180264,1.03346557641183e-05,0.000305318737240725,Significantly downregulated
AT5G59680,181.110543182949,-1.56782200169372,0.355654903870209,-4.40826763425108,1.04200733986275e-05,0.000307439838797936,Significantly downregulated
AT2G42990,229.763589032882,1.20842254670818,0.274157171388791,4.40777288657707,1.04438973322395e-05,0.000307740478702319,Significantly upregulated
AT4G23000,109.239936259874,1.18527183111461,0.268952567063822,4.4069920731909,1.0481602245513e-05,0.00030804719307744,Significantly upregulated
AT1G02520,339.021226595185,-1.12505149998842,0.25572420708575,-4.39947204376772,1.08514554948158e-05,0.000318502213229503,Significantly downregulated
AT5G62220,378.244814473265,1.1214967589926,0.25514473696042,4.39553162002546,1.10501976247089e-05,0.000323494177156036,Significantly upregulated
AT2G30840,108.876640162411,-1.50382181652141,0.342414308651501,-4.39181943781432,1.12406033685892e-05,0.000328216893444278,Significantly downregulated
AT1G23120,123.782302175698,-1.436641244497,0.327766269265005,-4.38312718303373,1.16987769022908e-05,0.000339836671121759,Significantly downregulated
AT5G04080,120.107731107594,-1.35391308669843,0.309212215058752,-4.37858862219005,1.1945036635366e-05,0.00034565566909852,Significantly downregulated
AT5G54230,154.046698500174,-1.51431129039407,0.34604716424703,-4.3760257180234,1.20862760180763e-05,0.000348848255759591,Significantly downregulated
AT4G00780,87.650984805319,-1.60820168665084,0.36763848803284,-4.37441056635829,1.21761027976186e-05,0.000350544408475828,Significantly downregulated
AT1G21070,405.595276154638,1.05784753745625,0.241964340786773,4.37191502688599,1.2316146202964e-05,0.0003532245691831,Significantly upregulated
AT1G04520,287.406286352739,1.11283873557289,0.25482203619904,4.3671212748008,1.25894832162857e-05,0.000360148574999728,Significantly upregulated
AT3G12750,63.4326036617793,-1.40366927073579,0.321994346852097,-4.35929787109134,1.30480408722841e-05,0.000370449472362672,Significantly downregulated
AT5G01550,37.7690058641647,-1.80138899055963,0.413271969091721,-4.35884629320174,1.30749901700895e-05,0.000370748245137048,Significantly downregulated
AT5G09995,226.966265239194,1.00691381535908,0.231038734299969,4.35820347791444,1.31134437602245e-05,0.000371372069149344,Significantly upregulated
AT1G34640,172.346891719936,1.04498145819507,0.239792759044269,4.35785243207512,1.31344890548468e-05,0.000371501945434771,Significantly upregulated
AT1G74730,422.992099786484,1.19168797024962,0.273536258450861,4.35659965884815,1.32098561406044e-05,0.000373166036232269,Significantly upregulated
AT4G34290,1036.32452429664,1.0624941841772,0.244101866996256,4.35266717641899,1.34491244525813e-05,0.00037897651438104,Significantly upregulated
AT1G74930,103.576985034165,1.93250615288162,0.444077128556063,4.35173538246666,1.35064214542855e-05,0.000380116507038252,Significantly upregulated
AT2G19130,271.924485009722,-1.19523490266232,0.275085815382092,-4.34495286862447,1.39305569714203e-05,0.000390592051430965,Significantly downregulated
AT3G11690,1120.74781039434,-1.03745112691671,0.238789975156184,-4.3446175922509,1.39518491509736e-05,0.000390703706186881,Significantly downregulated
AT1G48520,680.2331143056,1.16328173491506,0.26786715820549,4.34275609861312,1.40706315543246e-05,0.000393541790350262,Significantly upregulated
AT2G20670,1145.80153148526,-1.61634658027619,0.37228581185042,-4.34168192508399,1.41396130745621e-05,0.00039498169146775,Significantly downregulated
AT4G38540,1663.99934038316,-1.14404623605815,0.263608311315005,-4.33994751664352,1.42516749995357e-05,0.00039663940371704,Significantly downregulated
AT1G22500,1058.86396999929,-1.06324331883589,0.245181910853438,-4.33654878997767,1.44737311131461e-05,0.000401828517779608,Significantly downregulated
AT5G46690,63.5018704860487,1.79685463807296,0.414764466761586,4.33222896865422,1.47607315097799e-05,0.000408790761849376,Significantly upregulated
AT3G32980,10236.5054628155,-1.15431592329239,0.266534750778678,-4.33082710573411,1.48550290496116e-05,0.000409392992281788,Significantly downregulated
AT4G28410,254.242759018468,-1.19941662457319,0.276934264370603,-4.33105172918616,1.48398810073704e-05,0.000409392992281788,Significantly downregulated
AT1G09460,1287.76458371542,-1.00762850021715,0.232753128571278,-4.32917274368055,1.49670501246721e-05,0.000411977180931677,Significantly downregulated
AT5G25620,269.568695784056,-1.02852535807453,0.237691546561677,-4.3271431944158,1.51055764355191e-05,0.000415283758497079,Significantly downregulated
AT3G20370,2036.10252119313,1.20616571639815,0.278895166890348,4.32479963653288,1.5267056089429e-05,0.000419212558387471,Significantly upregulated
AT1G67030,459.173466566988,-1.22922898437288,0.284400447673643,-4.32217668582382,1.54497385113668e-05,0.000423713302478809,Significantly downregulated
AT2G48140,98.2921063694315,-1.8639139745913,0.431360377865169,-4.32101340372505,1.55314237854529e-05,0.000424920928801766,Significantly downregulated
AT5G56320,219.689614929129,-1.29566416568442,0.299935658865477,-4.3198070232307,1.5616570227345e-05,0.000425702423431647,Significantly downregulated
AT3G56970,60.5881011517552,-1.65512965120395,0.383446256735851,-4.31645797065151,1.58552853331992e-05,0.000430649392606063,Significantly downregulated
AT2G47930,1111.29454351627,1.14995184932887,0.266493457677385,4.31512225234811,1.59514601529539e-05,0.000431870791409881,Significantly upregulated
AT1G58190,261.986551378385,-1.26651269058283,0.293576812677665,-4.31407603015777,1.6027178681705e-05,0.000433232874281154,Significantly downregulated
AT1G19690,118.778978237813,1.14844334635412,0.266456481719233,4.31005971010397,1.63210471986564e-05,0.000439073130299015,Significantly upregulated
AT5G24314,719.326153386965,1.07666753807196,0.2498205957937,4.30976291066513,1.63429661771572e-05,0.000439139392362637,Significantly upregulated
AT2G48130,254.020029897936,-1.42065687754148,0.32974361559946,-4.30836810883748,1.6446350175159e-05,0.000440867660099186,Significantly downregulated
AT5G56100,457.725450349511,-1.23191254762447,0.286070747321731,-4.30632128296219,1.65991919667476e-05,0.000443385043646698,Significantly downregulated
AT2G23910,87.677005134954,1.60442858171589,0.37261551216025,4.30585557862088,1.66341558726701e-05,0.000443793773288461,Significantly upregulated
AT1G48750,1007.32328254584,-1.80103607917126,0.418611745456874,-4.3024021631443,1.68956283372626e-05,0.000449160158428421,Significantly downregulated
AT1G21360,105.687562152917,-1.38047808190419,0.32091417752088,-4.30170487501871,1.69488960693152e-05,0.000449534116545844,Significantly downregulated
